,user_id,group,converted
4375,4375,B,0
4376,4376,A,0
4377,4377,B,0
4378,4378,B,0
4379,4379,A,0
4380,4380,A,0
4381,4381,B,0
4382,4382,A,0
4383,4383,B,0
4384,4384,B,0
4385,4385,A,1
4386,4386,A,0
4387,4387,B,0
4388,4388,B,0
4389,4389,B,0
4390,4390,A,0
4391,4391,B,0
4392,4392,A,1
4393,4393,A,0
4394,4394,B,0
4395,4395,A,0
4396,4396,B,0
4397,4397,A,0
4398,4398,A,0
4399,4399,B,0
4400,4400,A,0
4401,4401,A,0
4402,4402,A,0
4403,4403,A,0
4404,4404,B,0
4405,4405,A,0
4406,4406,B,0
4407,4407,A,0
4408,4408,B,0
4409,4409,A,0
4410,4410,A,0
4411,4411,A,0
4412,4412,B,0
4413,4413,B,1
4414,4414,A,0
4415,4415,A,0
4416,4416,A,0
4417,4417,B,1
4418,4418,B,0
4419,4419,B,0
4420,4420,B,0
4421,4421,B,0
4422,4422,B,0
4423,4423,A,0
4424,4424,B,0
4425,4425,A,0
4426,4426,B,0
4427,4427,A,0
4428,4428,B,0
4429,4429,A,0
4430,4430,B,0
4431,4431,A,0
4432,4432,B,0
4433,4433,B,0
4434,4434,B,0
4435,4435,A,1
4436,4436,A,0
4437,4437,B,0
4438,4438,A,0
4439,4439,B,0
4440,4440,A,0
4441,4441,B,0
4442,4442,B,1
4443,4443,B,0
4444,4444,A,1
4445,4445,A,0
4446,4446,B,0
4447,4447,B,1
4448,4448,B,0
4449,4449,B,1
4450,4450,B,0
4451,4451,B,0
4452,4452,A,0
4453,4453,B,0
4454,4454,B,0
4455,4455,B,0
4456,4456,B,1
4457,4457,B,1
4458,4458,B,0
4459,4459,B,0
4460,4460,B,0
4461,4461,A,0
4462,4462,B,0
4463,4463,B,0
4464,4464,A,0
4465,4465,A,0
4466,4466,B,0
4467,4467,A,0
4468,4468,B,0
4469,4469,B,0
4470,4470,B,1
4471,4471,B,0
4472,4472,A,0
4473,4473,B,0
4474,4474,A,0
4475,4475,B,0
4476,4476,B,0
4477,4477,B,0
4478,4478,B,0
4479,4479,B,0
4480,4480,B,0
4481,4481,A,0
4482,4482,A,0
4483,4483,A,0
4484,4484,B,1
4485,4485,B,0
4486,4486,B,0
4487,4487,B,0
4488,4488,B,0
4489,4489,B,0
4490,4490,A,0
4491,4491,A,0
4492,4492,A,0
4493,4493,B,0
4494,4494,B,0
4495,4495,B,1
4496,4496,A,0
4497,4497,A,0
4498,4498,B,0
4499,4499,B,0
4500,4500,B,0
4501,4501,A,0
4502,4502,A,0
4503,4503,B,0
4504,4504,B,0
4505,4505,A,0
4506,4506,A,0
4507,4507,B,1
4508,4508,B,0
4509,4509,B,0
4510,4510,B,0
4511,4511,B,0
4512,4512,A,0
4513,4513,A,0
4514,4514,A,0
4515,4515,A,0
4516,4516,A,0
4517,4517,B,0
4518,4518,B,0
4519,4519,A,0
4520,4520,A,0
4521,4521,B,0
4522,4522,B,0
4523,4523,A,0
4524,4524,A,0
4525,4525,B,0
4526,4526,A,0
4527,4527,B,0
4528,4528,B,0
4529,4529,A,0
4530,4530,B,0
4531,4531,A,0
4532,4532,B,0
4533,4533,A,0
4534,4534,A,0
4535,4535,A,0
4536,4536,A,0
4537,4537,A,0
4538,4538,B,0
4539,4539,B,0
4540,4540,A,1
4541,4541,B,0
4542,4542,A,0
4543,4543,A,0
4544,4544,A,0
4545,4545,B,0
4546,4546,A,0
4547,4547,A,0
4548,4548,B,0
4549,4549,B,0
4550,4550,A,0
4551,4551,A,0
4552,4552,B,0
4553,4553,A,0
4554,4554,B,0
4555,4555,A,0
4556,4556,A,1
4557,4557,A,0
4558,4558,B,0
4559,4559,B,0
4560,4560,B,0
4561,4561,B,0
4562,4562,B,0
4563,4563,A,1
4564,4564,A,1
4565,4565,B,0
4566,4566,B,0
4567,4567,A,1
4568,4568,A,0
4569,4569,A,0
4570,4570,B,0
4571,4571,B,0
4572,4572,B,0
4573,4573,A,0
4574,4574,B,0
4575,4575,B,1
4576,4576,B,0
4577,4577,B,0
4578,4578,B,0
4579,4579,B,0
4580,4580,B,0
4581,4581,B,0
4582,4582,B,0
4583,4583,B,0
4584,4584,A,0
4585,4585,A,0
4586,4586,A,0
4587,4587,A,0
4588,4588,B,0
4589,4589,A,0
4590,4590,B,0
4591,4591,B,0
4592,4592,A,0
4593,4593,B,0
4594,4594,A,0
4595,4595,B,0
4596,4596,A,0
4597,4597,A,0
4598,4598,B,0
4599,4599,A,0
4600,4600,A,0
4601,4601,B,0
4602,4602,B,0
4603,4603,A,0
4604,4604,B,0
4605,4605,A,0
4606,4606,B,0
4607,4607,B,0
4608,4608,A,0
4609,4609,A,0
4610,4610,A,0
4611,4611,B,0
4612,4612,B,0
4613,4613,B,0
4614,4614,A,0
4615,4615,B,0
4616,4616,B,0
4617,4617,A,0
4618,4618,B,0
4619,4619,A,0
4620,4620,A,0
4621,4621,B,0
4622,4622,B,0
4623,4623,B,0
4624,4624,A,0
4625,4625,B,0
4626,4626,B,0
4627,4627,A,0
4628,4628,B,0
4629,4629,B,0
4630,4630,B,1
4631,4631,A,0
4632,4632,B,1
4633,4633,A,0
4634,4634,A,0
4635,4635,A,0
4636,4636,A,0
4637,4637,A,0
4638,4638,A,0
4639,4639,A,0
4640,4640,B,0
4641,4641,A,0
4642,4642,B,0
4643,4643,A,0
4644,4644,B,0
4645,4645,B,0
4646,4646,A,1
4647,4647,A,0
4648,4648,B,0
4649,4649,B,0
4650,4650,A,0
4651,4651,B,0
4652,4652,B,0
4653,4653,A,0
4654,4654,B,0
4655,4655,B,0
4656,4656,B,0
4657,4657,B,0
4658,4658,B,0
4659,4659,B,0
4660,4660,B,0
4661,4661,A,0
4662,4662,A,0
4663,4663,A,0
4664,4664,B,0
4665,4665,B,0
4666,4666,B,1
4667,4667,B,0
4668,4668,B,0
4669,4669,A,0
4670,4670,A,0
4671,4671,B,0
4672,4672,B,0
4673,4673,A,0
4674,4674,A,0
4675,4675,A,0
4676,4676,A,0
4677,4677,B,0
4678,4678,B,0
4679,4679,A,1
4680,4680,B,0
4681,4681,A,0
4682,4682,B,0
4683,4683,B,0
4684,4684,B,0
4685,4685,B,0
4686,4686,B,1
4687,4687,B,0
4688,4688,B,0
4689,4689,A,0
4690,4690,B,1
4691,4691,A,0
4692,4692,B,0
4693,4693,A,0
4694,4694,B,0
4695,4695,B,1
4696,4696,B,0
4697,4697,B,0
4698,4698,B,1
4699,4699,B,0
4700,4700,B,0
4701,4701,B,0
4702,4702,B,0
4703,4703,B,0
4704,4704,A,0
4705,4705,B,0
4706,4706,A,0
4707,4707,B,0
4708,4708,B,0
4709,4709,B,0
4710,4710,B,0
4711,4711,B,0
4712,4712,B,0
4713,4713,B,0
4714,4714,B,0
4715,4715,A,0
4716,4716,A,0
4717,4717,A,0
4718,4718,A,0
4719,4719,B,0
4720,4720,B,0
4721,4721,A,0
4722,4722,B,0
4723,4723,B,0
4724,4724,B,0
4725,4725,B,0
4726,4726,A,0
4727,4727,B,0
4728,4728,A,1
4729,4729,B,1
4730,4730,B,0
4731,4731,A,0
4732,4732,B,0
4733,4733,B,0
4734,4734,A,0
4735,4735,B,0
4736,4736,B,0
4737,4737,B,0
4738,4738,B,0
4739,4739,B,0
4740,4740,A,0
4741,4741,B,0
4742,4742,B,0
4743,4743,A,0
4744,4744,B,0
4745,4745,B,0
4746,4746,B,0
4747,4747,A,0
4748,4748,B,0
4749,4749,A,0
4750,4750,A,0
4751,4751,A,0
4752,4752,A,0
4753,4753,B,0
4754,4754,A,0
4755,4755,A,0
4756,4756,B,0
4757,4757,B,0
4758,4758,B,0
4759,4759,A,0
4760,4760,B,0
4761,4761,B,0
4762,4762,B,1
4763,4763,A,0
4764,4764,B,0
4765,4765,A,0
4766,4766,B,0
4767,4767,B,0
4768,4768,B,0
4769,4769,A,1
4770,4770,B,0
4771,4771,B,0
4772,4772,A,0
4773,4773,B,0
4774,4774,B,0
4775,4775,B,0
4776,4776,B,0
4777,4777,B,0
4778,4778,B,0
4779,4779,B,0
4780,4780,A,1
4781,4781,B,0
4782,4782,B,0
4783,4783,A,0
4784,4784,B,0
4785,4785,A,0
4786,4786,A,0
4787,4787,B,0
4788,4788,B,0
4789,4789,A,0
4790,4790,A,0
4791,4791,B,0
4792,4792,A,1
4793,4793,B,0
4794,4794,A,0
4795,4795,A,0
4796,4796,A,0
4797,4797,A,1
4798,4798,B,0
4799,4799,A,0
4800,4800,B,0
4801,4801,B,0
4802,4802,B,0
4803,4803,B,0
4804,4804,A,0
4805,4805,A,0
4806,4806,B,0
4807,4807,A,1
4808,4808,A,0
4809,4809,B,0
4810,4810,B,0
4811,4811,A,0
4812,4812,A,0
4813,4813,A,0
4814,4814,A,0
4815,4815,A,0
4816,4816,A,0
4817,4817,A,0
4818,4818,B,0
4819,4819,A,0
4820,4820,A,0
4821,4821,B,0
4822,4822,A,0
4823,4823,A,0
4824,4824,B,0
4825,4825,A,0
4826,4826,A,0
4827,4827,A,0
4828,4828,B,0
4829,4829,A,1
4830,4830,B,0
4831,4831,A,1
4832,4832,B,0
4833,4833,A,0
4834,4834,B,0
4835,4835,A,0
4836,4836,B,0
4837,4837,A,1
4838,4838,B,0
4839,4839,B,0
4840,4840,B,0
4841,4841,A,0
4842,4842,A,0
4843,4843,B,0
4844,4844,B,0
4845,4845,A,0
4846,4846,B,0
4847,4847,B,0
4848,4848,A,0
4849,4849,B,0
4850,4850,A,0
4851,4851,A,0
4852,4852,A,1
4853,4853,A,0
4854,4854,B,0
4855,4855,A,0
4856,4856,B,1
4857,4857,A,0
4858,4858,A,0
4859,4859,B,0
4860,4860,B,0
4861,4861,B,1
4862,4862,A,0
4863,4863,A,0
4864,4864,B,0
4865,4865,A,0
4866,4866,A,0
4867,4867,A,0
4868,4868,B,0
4869,4869,A,0
4870,4870,B,0
4871,4871,A,0
4872,4872,B,0
4873,4873,B,0
4874,4874,B,1
4875,4875,B,1
4876,4876,A,0
4877,4877,A,0
4878,4878,B,1
4879,4879,B,1
4880,4880,B,0
4881,4881,B,0
4882,4882,B,0
4883,4883,A,0
4884,4884,A,0
4885,4885,A,0
4886,4886,B,1
4887,4887,B,0
4888,4888,B,0
4889,4889,B,0
4890,4890,B,0
4891,4891,A,0
4892,4892,A,0
4893,4893,A,0
4894,4894,A,0
4895,4895,A,0
4896,4896,A,0
4897,4897,A,0
4898,4898,B,0
4899,4899,B,1
4900,4900,A,0
4901,4901,A,0
4902,4902,B,0
4903,4903,B,0
4904,4904,B,0
4905,4905,B,0
4906,4906,B,0
4907,4907,A,0
4908,4908,B,1
4909,4909,B,1
4910,4910,A,0
4911,4911,B,0
4912,4912,B,0
4913,4913,B,0
4914,4914,A,0
4915,4915,A,0
4916,4916,A,0
4917,4917,A,0
4918,4918,A,0
4919,4919,B,0
4920,4920,B,0
4921,4921,B,0
4922,4922,A,0
4923,4923,A,0
4924,4924,A,0
4925,4925,B,0
4926,4926,B,0
4927,4927,A,0
4928,4928,B,1
4929,4929,A,0
4930,4930,B,0
4931,4931,B,0
4932,4932,A,0
4933,4933,B,0
4934,4934,B,0
4935,4935,B,0
4936,4936,B,0
4937,4937,B,0
4938,4938,A,0
4939,4939,A,0
4940,4940,B,0
4941,4941,B,0
4942,4942,B,0
4943,4943,A,0
4944,4944,A,0
4945,4945,B,0
4946,4946,B,0
4947,4947,B,0
4948,4948,A,0
4949,4949,A,0
4950,4950,A,0
4951,4951,A,0
4952,4952,A,0
4953,4953,A,1
4954,4954,A,1
4955,4955,A,0
4956,4956,B,0
4957,4957,A,0
4958,4958,B,0
4959,4959,B,0
4960,4960,A,0
4961,4961,B,0
4962,4962,A,0
4963,4963,B,1
4964,4964,B,0
4965,4965,B,0
4966,4966,A,0
4967,4967,A,0
4968,4968,B,0
4969,4969,A,1
4970,4970,A,0
4971,4971,B,0
4972,4972,A,0
4973,4973,A,0
4974,4974,A,0
4975,4975,B,0
4976,4976,A,0
4977,4977,A,0
4978,4978,B,0
4979,4979,A,0
4980,4980,B,1
4981,4981,A,0
4982,4982,A,0
4983,4983,B,1
4984,4984,B,1
4985,4985,B,0
4986,4986,B,0
4987,4987,A,0
4988,4988,A,0
4989,4989,B,1
4990,4990,B,0
4991,4991,A,0
4992,4992,A,0
4993,4993,A,0
4994,4994,A,0
4995,4995,A,0
4996,4996,A,0
4997,4997,B,0
4998,4998,B,0
4999,4999,B,0
5000,5000,A,0
5001,5001,B,1
5002,5002,A,0
5003,5003,A,0
5004,5004,A,0
5005,5005,A,0
5006,5006,A,0
5007,5007,B,1
5008,5008,A,0
5009,5009,A,0
5010,5010,B,0
5011,5011,B,1
5012,5012,A,1
5013,5013,A,0
5014,5014,A,0
5015,5015,B,0
5016,5016,A,0
5017,5017,A,0
5018,5018,B,0
5019,5019,A,0
5020,5020,B,0
5021,5021,B,0
5022,5022,A,0
5023,5023,B,0
5024,5024,B,0
5025,5025,A,0
5026,5026,A,0
5027,5027,A,0
5028,5028,A,0
5029,5029,B,0
5030,5030,B,0
5031,5031,B,0
5032,5032,A,0
5033,5033,B,0
5034,5034,A,0
5035,5035,A,0
5036,5036,A,0
5037,5037,B,0
5038,5038,B,0
5039,5039,A,0
5040,5040,A,0
5041,5041,A,0
5042,5042,B,1
5043,5043,A,1
5044,5044,B,0
5045,5045,A,0
5046,5046,B,0
5047,5047,A,0
5048,5048,B,0
5049,5049,A,0
5050,5050,A,0
5051,5051,B,0
5052,5052,B,0
5053,5053,B,1
5054,5054,B,0
5055,5055,A,0
5056,5056,A,0
5057,5057,A,1
5058,5058,B,1
5059,5059,B,0
5060,5060,A,0
5061,5061,A,0
5062,5062,A,0
5063,5063,B,0
5064,5064,B,0
5065,5065,B,0
5066,5066,A,0
5067,5067,A,0
5068,5068,B,0
5069,5069,B,0
5070,5070,B,0
5071,5071,B,0
5072,5072,B,0
5073,5073,B,0
5074,5074,A,0
5075,5075,A,0
5076,5076,B,0
5077,5077,A,0
5078,5078,B,0
5079,5079,A,0
5080,5080,A,0
5081,5081,A,0
5082,5082,A,0
5083,5083,A,0
5084,5084,A,0
5085,5085,A,0
5086,5086,B,0
5087,5087,B,0
5088,5088,A,0
5089,5089,A,1
5090,5090,A,0
5091,5091,B,1
5092,5092,B,0
5093,5093,A,0
5094,5094,B,0
5095,5095,A,1
5096,5096,A,0
5097,5097,A,0
5098,5098,A,0
5099,5099,B,1
5100,5100,B,0
5101,5101,A,0
5102,5102,A,0
5103,5103,A,0
5104,5104,B,1
5105,5105,B,0
5106,5106,A,1
5107,5107,A,0
5108,5108,B,0
5109,5109,B,0
5110,5110,B,0
5111,5111,A,0
5112,5112,B,0
5113,5113,B,0
5114,5114,B,0
5115,5115,B,0
5116,5116,B,0
5117,5117,A,0
5118,5118,A,1
5119,5119,B,1
5120,5120,A,0
5121,5121,B,0
5122,5122,B,0
5123,5123,B,0
5124,5124,A,0
5125,5125,A,1
5126,5126,A,0
5127,5127,B,0
5128,5128,B,0
5129,5129,B,1
5130,5130,B,0
5131,5131,B,0
5132,5132,B,0
5133,5133,A,0
5134,5134,A,0
5135,5135,A,0
5136,5136,A,0
5137,5137,A,0
5138,5138,B,1
5139,5139,B,0
5140,5140,B,0
5141,5141,A,0
5142,5142,A,0
5143,5143,B,0
5144,5144,B,0
5145,5145,B,0
5146,5146,B,0
5147,5147,B,0
5148,5148,B,0
5149,5149,B,0
5150,5150,A,0
5151,5151,A,0
5152,5152,A,0
5153,5153,A,0
5154,5154,B,0
5155,5155,B,1
5156,5156,B,0
5157,5157,B,0
5158,5158,A,0
5159,5159,B,0
5160,5160,A,0
5161,5161,B,0
5162,5162,A,0
5163,5163,B,0
5164,5164,A,0
5165,5165,B,0
5166,5166,A,1
5167,5167,B,0
5168,5168,B,0
5169,5169,B,0
5170,5170,A,0
5171,5171,B,0
5172,5172,A,0
5173,5173,B,0
5174,5174,B,0
5175,5175,B,0
5176,5176,B,0
5177,5177,A,0
5178,5178,B,1
5179,5179,B,1
5180,5180,A,0
5181,5181,A,0
5182,5182,B,0
5183,5183,B,0
5184,5184,A,1
5185,5185,B,0
5186,5186,A,0
5187,5187,B,0
5188,5188,A,0
5189,5189,A,0
5190,5190,B,0
5191,5191,B,0
5192,5192,A,0
5193,5193,A,0
5194,5194,B,0
5195,5195,A,0
5196,5196,B,0
5197,5197,B,0
5198,5198,B,0
5199,5199,B,0
5200,5200,A,0
5201,5201,B,0
5202,5202,B,0
5203,5203,A,0
5204,5204,A,0
5205,5205,A,0
5206,5206,A,0
5207,5207,A,0
5208,5208,A,0
5209,5209,A,0
5210,5210,A,1
5211,5211,B,0
5212,5212,B,0
5213,5213,A,1
5214,5214,A,0
5215,5215,B,0
5216,5216,A,0
5217,5217,A,0
5218,5218,B,0
5219,5219,A,0
5220,5220,B,0
5221,5221,B,0
5222,5222,A,0
5223,5223,A,0
5224,5224,B,0
5225,5225,A,0
5226,5226,A,0
5227,5227,A,0
5228,5228,B,0
5229,5229,A,1
5230,5230,A,0
5231,5231,A,0
5232,5232,B,0
5233,5233,A,0
5234,5234,A,0
5235,5235,A,0
5236,5236,B,0
5237,5237,A,1
5238,5238,A,0
5239,5239,B,0
5240,5240,A,1
5241,5241,B,0
5242,5242,A,1
5243,5243,B,0
5244,5244,A,0
5245,5245,B,0
5246,5246,B,0
5247,5247,B,0
5248,5248,B,0
5249,5249,A,0
5250,5250,B,0
5251,5251,A,1
5252,5252,B,0
5253,5253,B,1
5254,5254,B,0
5255,5255,B,0
5256,5256,B,0
5257,5257,B,0
5258,5258,A,0
5259,5259,B,0
5260,5260,B,0
5261,5261,B,0
5262,5262,B,1
5263,5263,A,0
5264,5264,B,0
5265,5265,A,1
5266,5266,B,0
5267,5267,B,0
5268,5268,B,0
5269,5269,A,0
5270,5270,B,0
5271,5271,B,0
5272,5272,A,0
5273,5273,A,0
5274,5274,A,0
5275,5275,A,0
5276,5276,B,0
5277,5277,A,0
5278,5278,A,0
5279,5279,A,1
5280,5280,A,0
5281,5281,B,0
5282,5282,A,0
5283,5283,B,0
5284,5284,B,0
5285,5285,A,0
5286,5286,A,1
5287,5287,A,0
5288,5288,B,0
5289,5289,A,1
5290,5290,A,0
5291,5291,B,0
5292,5292,A,0
5293,5293,B,0
5294,5294,B,0
5295,5295,A,0
5296,5296,B,0
5297,5297,A,0
5298,5298,B,0
5299,5299,A,1
5300,5300,B,0
5301,5301,B,0
5302,5302,A,0
5303,5303,B,0
5304,5304,A,0
5305,5305,B,0
5306,5306,A,0
5307,5307,A,0
5308,5308,A,0
5309,5309,B,0
5310,5310,B,0
5311,5311,A,0
5312,5312,B,0
5313,5313,A,0
5314,5314,B,0
5315,5315,A,0
5316,5316,B,0
5317,5317,B,0
5318,5318,A,0
5319,5319,B,0
5320,5320,A,0
5321,5321,A,0
5322,5322,B,0
5323,5323,B,0
5324,5324,B,0
5325,5325,B,0
5326,5326,A,0
5327,5327,A,0
5328,5328,A,0
5329,5329,A,0
5330,5330,A,0
5331,5331,A,0
5332,5332,B,0
5333,5333,B,0
5334,5334,A,0
5335,5335,A,0
5336,5336,B,0
5337,5337,A,0
5338,5338,A,0
5339,5339,B,0
5340,5340,A,0
5341,5341,B,0
5342,5342,A,0
5343,5343,B,0
5344,5344,B,0
5345,5345,B,0
5346,5346,B,0
5347,5347,A,0
5348,5348,B,0
5349,5349,B,0
5350,5350,B,0
5351,5351,B,0
5352,5352,B,0
5353,5353,B,1
5354,5354,B,0
5355,5355,B,0
5356,5356,B,0
5357,5357,B,0
5358,5358,B,1
5359,5359,B,0
5360,5360,B,0
5361,5361,A,0
5362,5362,B,0
5363,5363,A,0
5364,5364,A,0
5365,5365,A,0
5366,5366,B,0
5367,5367,A,0
5368,5368,B,0
5369,5369,A,0
5370,5370,B,1
5371,5371,B,0
5372,5372,B,0
5373,5373,B,0
5374,5374,A,0
5375,5375,A,1
5376,5376,A,0
5377,5377,B,0
5378,5378,A,0
5379,5379,A,0
5380,5380,B,0
5381,5381,B,0
5382,5382,A,0
5383,5383,A,0
5384,5384,A,0
5385,5385,B,0
5386,5386,B,0
5387,5387,A,0
5388,5388,B,0
5389,5389,B,0
5390,5390,B,0
5391,5391,A,0
5392,5392,B,0
5393,5393,B,0
5394,5394,A,0
5395,5395,B,0
5396,5396,B,0
5397,5397,A,0
5398,5398,B,0
5399,5399,A,0
5400,5400,B,0
5401,5401,B,1
5402,5402,B,0
5403,5403,A,0
5404,5404,B,0
5405,5405,A,0
5406,5406,A,0
5407,5407,B,0
5408,5408,B,0
5409,5409,A,0
5410,5410,A,0
5411,5411,B,0
5412,5412,A,0
5413,5413,A,0
5414,5414,B,0
5415,5415,A,0
5416,5416,A,1
5417,5417,A,0
5418,5418,A,0
5419,5419,B,0
5420,5420,B,1
5421,5421,A,0
5422,5422,A,0
5423,5423,A,0
5424,5424,A,0
5425,5425,B,0
5426,5426,A,0
5427,5427,B,1
5428,5428,B,0
5429,5429,A,0
5430,5430,B,0
5431,5431,A,0
5432,5432,B,0
5433,5433,B,0
5434,5434,A,1
5435,5435,A,0
5436,5436,B,0
5437,5437,A,0
5438,5438,B,1
5439,5439,A,0
5440,5440,B,1
5441,5441,B,1
5442,5442,B,0
5443,5443,B,0
5444,5444,A,1
5445,5445,A,0
5446,5446,A,0
5447,5447,A,0
5448,5448,A,0
5449,5449,A,1
5450,5450,B,0
5451,5451,A,0
5452,5452,B,1
5453,5453,B,1
5454,5454,B,1
5455,5455,B,0
5456,5456,A,0
5457,5457,A,0
5458,5458,A,0
5459,5459,B,0
5460,5460,A,0
5461,5461,B,0
5462,5462,B,0
5463,5463,A,0
5464,5464,A,0
5465,5465,B,0
5466,5466,B,0
5467,5467,B,0
5468,5468,B,0
5469,5469,A,0
5470,5470,A,0
5471,5471,B,0
5472,5472,A,0
5473,5473,B,0
5474,5474,B,1
5475,5475,B,0
5476,5476,A,0
5477,5477,A,1
5478,5478,A,0
5479,5479,B,0
5480,5480,A,0
5481,5481,A,0
5482,5482,A,1
5483,5483,A,0
5484,5484,B,0
5485,5485,A,0
5486,5486,B,0
5487,5487,B,0
5488,5488,A,0
5489,5489,B,0
5490,5490,B,0
5491,5491,A,0
5492,5492,A,1
5493,5493,B,0
5494,5494,A,0
5495,5495,A,0
5496,5496,A,0
5497,5497,A,0
5498,5498,A,0
5499,5499,B,0
5500,5500,B,0
5501,5501,B,1
5502,5502,B,0
5503,5503,A,1
5504,5504,A,0
5505,5505,B,0
5506,5506,A,0
5507,5507,B,0
5508,5508,B,0
5509,5509,B,0
5510,5510,B,1
5511,5511,B,0
5512,5512,A,0
5513,5513,B,1
5514,5514,A,0
5515,5515,A,1
5516,5516,B,0
5517,5517,A,0
5518,5518,B,0
5519,5519,A,0
5520,5520,A,0
5521,5521,A,0
5522,5522,A,0
5523,5523,B,0
5524,5524,B,0
5525,5525,A,0
5526,5526,B,0
5527,5527,B,0
5528,5528,A,1
5529,5529,B,0
5530,5530,B,1
5531,5531,B,0
5532,5532,B,0
5533,5533,B,0
5534,5534,A,0
5535,5535,A,1
5536,5536,A,1
5537,5537,B,0
5538,5538,B,0
5539,5539,B,0
5540,5540,B,0
5541,5541,A,0
5542,5542,B,1
5543,5543,B,0
5544,5544,B,0
5545,5545,B,1
5546,5546,A,0
5547,5547,A,0
5548,5548,A,0
5549,5549,B,0
5550,5550,A,0
5551,5551,A,0
5552,5552,A,0
5553,5553,B,0
5554,5554,B,0
5555,5555,B,0
5556,5556,B,0
5557,5557,B,0
5558,5558,A,0
5559,5559,B,0
5560,5560,B,0
5561,5561,A,0
5562,5562,A,0
5563,5563,A,0
5564,5564,A,0
5565,5565,B,1
5566,5566,A,0
5567,5567,B,0
5568,5568,A,0
5569,5569,A,0
5570,5570,B,0
5571,5571,B,0
5572,5572,A,0
5573,5573,A,0
5574,5574,A,0
5575,5575,A,0
5576,5576,A,0
5577,5577,A,0
5578,5578,B,0
5579,5579,B,0
5580,5580,B,0
5581,5581,A,0
5582,5582,B,0
5583,5583,B,0
5584,5584,B,0
5585,5585,B,0
5586,5586,A,0
5587,5587,A,0
5588,5588,A,0
5589,5589,A,0
5590,5590,B,0
5591,5591,B,0
5592,5592,A,0
5593,5593,A,0
5594,5594,A,0
5595,5595,A,0
5596,5596,B,0
5597,5597,A,0
5598,5598,B,0
5599,5599,A,0
5600,5600,A,0
5601,5601,B,0
5602,5602,A,0
5603,5603,A,0
5604,5604,B,0
5605,5605,A,0
5606,5606,A,1
5607,5607,B,0
5608,5608,B,0
5609,5609,B,0
5610,5610,B,0
5611,5611,A,0
5612,5612,B,0
5613,5613,B,1
5614,5614,A,0
5615,5615,A,0
5616,5616,A,0
5617,5617,A,0
5618,5618,B,0
5619,5619,A,0
5620,5620,A,0
5621,5621,A,0
5622,5622,B,0
5623,5623,A,0
5624,5624,A,0
5625,5625,A,1
5626,5626,B,0
5627,5627,B,0
5628,5628,A,0
5629,5629,A,0
5630,5630,B,0
5631,5631,B,0
5632,5632,A,0
5633,5633,B,0
5634,5634,B,1
5635,5635,A,0
5636,5636,A,0
5637,5637,A,0
5638,5638,A,0
5639,5639,B,0
5640,5640,A,1
5641,5641,A,0
5642,5642,B,0
5643,5643,A,0
5644,5644,A,0
5645,5645,A,0
5646,5646,A,0
5647,5647,B,0
5648,5648,B,0
5649,5649,B,1
5650,5650,B,0
5651,5651,B,0
5652,5652,B,0
5653,5653,B,0
5654,5654,B,0
5655,5655,A,0
5656,5656,A,0
5657,5657,B,0
5658,5658,B,1
5659,5659,A,0
5660,5660,B,0
5661,5661,A,0
5662,5662,A,0
5663,5663,A,0
5664,5664,B,1
5665,5665,B,0
5666,5666,A,0
5667,5667,A,0
5668,5668,A,0
5669,5669,B,0
5670,5670,A,0
5671,5671,B,0
5672,5672,B,0
5673,5673,B,0
5674,5674,A,0
5675,5675,B,1
5676,5676,A,0
5677,5677,A,0
5678,5678,B,0
5679,5679,A,0
5680,5680,A,0
5681,5681,B,0
5682,5682,B,0
5683,5683,B,0
5684,5684,B,0
5685,5685,B,0
5686,5686,B,1
5687,5687,B,0
5688,5688,A,0
5689,5689,A,1
5690,5690,A,0
5691,5691,A,0
5692,5692,A,0
5693,5693,B,0
5694,5694,B,0
5695,5695,B,0
5696,5696,A,0
5697,5697,A,0
5698,5698,B,0
5699,5699,B,0
5700,5700,A,0
5701,5701,A,0
5702,5702,A,0
5703,5703,B,0
5704,5704,A,0
5705,5705,A,0
5706,5706,A,0
5707,5707,B,0
5708,5708,A,0
5709,5709,A,0
5710,5710,B,0
5711,5711,B,0
5712,5712,B,0
5713,5713,A,0
5714,5714,A,0
5715,5715,A,0
5716,5716,B,0
5717,5717,A,0
5718,5718,A,0
5719,5719,A,0
5720,5720,B,0
5721,5721,A,0
5722,5722,A,0
5723,5723,A,0
5724,5724,A,0
5725,5725,B,0
5726,5726,B,0
5727,5727,A,0
5728,5728,B,0
5729,5729,A,0
5730,5730,B,0
5731,5731,B,0
5732,5732,A,0
5733,5733,B,0
5734,5734,A,0
5735,5735,B,0
5736,5736,A,0
5737,5737,B,0
5738,5738,A,0
5739,5739,B,0
5740,5740,A,0
5741,5741,A,0
5742,5742,A,0
5743,5743,B,0
5744,5744,A,0
5745,5745,A,0
5746,5746,B,0
5747,5747,B,1
5748,5748,A,0
5749,5749,B,1
5750,5750,B,1
5751,5751,B,0
5752,5752,B,1
5753,5753,B,0
5754,5754,A,1
5755,5755,B,0
5756,5756,A,0
5757,5757,B,0
5758,5758,A,0
5759,5759,B,0
5760,5760,A,0
5761,5761,A,0
5762,5762,A,0
5763,5763,B,1
5764,5764,A,0
5765,5765,A,1
5766,5766,A,0
5767,5767,B,0
5768,5768,A,0
5769,5769,B,0
5770,5770,B,1
5771,5771,B,0
5772,5772,B,0
5773,5773,B,0
